county_name,year,population,fips_code
".Mississippi County, Arkansas",2022,38829.0,
".Mississippi County, Arkansas",2023,38635.0,
".Mississippi County, Arkansas",2024,38095.0,
".Monroe County, Arkansas",2020,6771.0,
".Monroe County, Arkansas",2021,6644.0,
".Monroe County, Arkansas",2022,6574.0,
".Monroe County, Arkansas",2023,6540.0,
".Monroe County, Arkansas",2024,6415.0,
".Montgomery County, Arkansas",2020,8484.0,
".Montgomery County, Arkansas",2021,8636.0,
".Montgomery County, Arkansas",2022,8531.0,
".Montgomery County, Arkansas",2023,8605.0,
".Montgomery County, Arkansas",2024,8510.0,
".Nevada County, Arkansas",2020,8287.0,
".Nevada County, Arkansas",2021,8187.0,
".Nevada County, Arkansas",2022,8191.0,
".Nevada County, Arkansas",2023,8126.0,
".Nevada County, Arkansas",2024,8004.0,
".Newton County, Arkansas",2020,7196.0,
".Newton County, Arkansas",2021,7167.0,
".Newton County, Arkansas",2022,7093.0,
".Newton County, Arkansas",2023,7079.0,
".Newton County, Arkansas",2024,7026.0,
".Ouachita County, Arkansas",2020,22617.0,
".Ouachita County, Arkansas",2021,22319.0,
".Ouachita County, Arkansas",2022,22010.0,
".Ouachita County, Arkansas",2023,21793.0,
".Ouachita County, Arkansas",2024,21684.0,
".Perry County, Arkansas",2020,10003.0,
".Perry County, Arkansas",2021,9991.0,
".Perry County, Arkansas",2022,10073.0,
".Perry County, Arkansas",2023,10188.0,
".Perry County, Arkansas",2024,10251.0,
".Phillips County, Arkansas",2020,16441.0,
".Phillips County, Arkansas",2021,15813.0,
".Phillips County, Arkansas",2022,15344.0,
".Phillips County, Arkansas",2023,14991.0,
".Phillips County, Arkansas",2024,14661.0,
".Pike County, Arkansas",2020,10156.0,
".Pike County, Arkansas",2021,10103.0,
".Pike County, Arkansas",2022,10123.0,
".Pike County, Arkansas",2023,10164.0,
".Pike County, Arkansas",2024,10027.0,
".Poinsett County, Arkansas",2020,22955.0,
".Poinsett County, Arkansas",2021,22651.0,
".Poinsett County, Arkansas",2022,22434.0,
".Poinsett County, Arkansas",2023,22373.0,
".Poinsett County, Arkansas",2024,22300.0,
".Polk County, Arkansas",2020,19186.0,
".Polk County, Arkansas",2021,19326.0,
".Polk County, Arkansas",2022,19368.0,
".Polk County, Arkansas",2023,19490.0,
".Polk County, Arkansas",2024,19434.0,
".Pope County, Arkansas",2020,63407.0,
".Pope County, Arkansas",2021,63733.0,
".Pope County, Arkansas",2022,64023.0,
".Pope County, Arkansas",2023,64663.0,
".Pope County, Arkansas",2024,64829.0,
".Prairie County, Arkansas",2020,8247.0,
".Prairie County, Arkansas",2021,8086.0,
".Prairie County, Arkansas",2022,8038.0,
".Prairie County, Arkansas",2023,8012.0,
".Prairie County, Arkansas",2024,7935.0,
".Pulaski County, Arkansas",2020,399286.0,
".Pulaski County, Arkansas",2021,398005.0,
".Pulaski County, Arkansas",2022,399886.0,
".Pulaski County, Arkansas",2023,400704.0,
".Pulaski County, Arkansas",2024,401209.0,
".Randolph County, Arkansas",2020,18595.0,
".Randolph County, Arkansas",2021,18798.0,
".Randolph County, Arkansas",2022,18842.0,
".Randolph County, Arkansas",2023,18913.0,
".Randolph County, Arkansas",2024,19040.0,
".St. Francis County, Arkansas",2020,23019.0,
".St. Francis County, Arkansas",2021,22707.0,
".St. Francis County, Arkansas",2022,22387.0,
".St. Francis County, Arkansas",2023,22066.0,
".St. Francis County, Arkansas",2024,21822.0,
".Saline County, Arkansas",2020,123820.0,
".Saline County, Arkansas",2021,125338.0,
".Saline County, Arkansas",2022,127419.0,
".Saline County, Arkansas",2023,129566.0,
".Saline County, Arkansas",2024,131252.0,
".Scott County, Arkansas",2020,9829.0,
".Scott County, Arkansas",2021,9789.0,
".Scott County, Arkansas",2022,9787.0,
".Scott County, Arkansas",2023,9836.0,
".Scott County, Arkansas",2024,9837.0,
".Searcy County, Arkansas",2020,7844.0,
".Searcy County, Arkansas",2021,7894.0,
".Searcy County, Arkansas",2022,7905.0,
".Searcy County, Arkansas",2023,7818.0,
".Searcy County, Arkansas",2024,7836.0,
".Sebastian County, Arkansas",2020,127813.0,
".Sebastian County, Arkansas",2021,128223.0,
".Sebastian County, Arkansas",2022,129226.0,
".Sebastian County, Arkansas",2023,129203.0,
".Sebastian County, Arkansas",2024,130035.0,
".Sevier County, Arkansas",2020,15782.0,
".Sevier County, Arkansas",2021,15709.0,
".Sevier County, Arkansas",2022,15681.0,
".Sevier County, Arkansas",2023,15654.0,
".Sevier County, Arkansas",2024,15735.0,
".Sharp County, Arkansas",2020,17315.0,
".Sharp County, Arkansas",2021,17678.0,
".Sharp County, Arkansas",2022,17790.0,
".Sharp County, Arkansas",2023,17954.0,
".Sharp County, Arkansas",2024,18130.0,
".Stone County, Arkansas",2020,12347.0,
".Stone County, Arkansas",2021,12442.0,
".Stone County, Arkansas",2022,12591.0,
".Stone County, Arkansas",2023,12677.0,
".Stone County, Arkansas",2024,12785.0,
".Union County, Arkansas",2020,38940.0,
".Union County, Arkansas",2021,38285.0,
".Union County, Arkansas",2022,37858.0,
".Union County, Arkansas",2023,37409.0,
".Union County, Arkansas",2024,37008.0,
".Van Buren County, Arkansas",2020,15797.0,
".Van Buren County, Arkansas",2021,15774.0,
".Van Buren County, Arkansas",2022,16114.0,
".Van Buren County, Arkansas",2023,16152.0,
".Van Buren County, Arkansas",2024,16152.0,
".Washington County, Arkansas",2020,246779.0,
".Washington County, Arkansas",2021,251664.0,
".Washington County, Arkansas",2022,257316.0,
".Washington County, Arkansas",2023,261880.0,
".Washington County, Arkansas",2024,266184.0,
".White County, Arkansas",2020,76863.0,
".White County, Arkansas",2021,77069.0,
".White County, Arkansas",2022,77645.0,
".White County, Arkansas",2023,78523.0,
".White County, Arkansas",2024,79091.0,
".Woodruff County, Arkansas",2020,6221.0,
".Woodruff County, Arkansas",2021,6124.0,
".Woodruff County, Arkansas",2022,6038.0,
".Woodruff County, Arkansas",2023,5939.0,
".Woodruff County, Arkansas",2024,5808.0,
".Yell County, Arkansas",2020,20217.0,
".Yell County, Arkansas",2021,20135.0,
".Yell County, Arkansas",2022,20121.0,
".Yell County, Arkansas",2023,20063.0,
".Yell County, Arkansas",2024,20134.0,
".Alameda County, California",2020,1680614.0,
".Alameda County, California",2021,1643856.0,
".Alameda County, California",2022,1635693.0,
".Alameda County, California",2023,1638142.0,
".Alameda County, California",2024,1649060.0,
".Alpine County, California",2020,1179.0,
".Alpine County, California",2021,1203.0,
".Alpine County, California",2022,1169.0,
".Alpine County, California",2023,1126.0,
".Alpine County, California",2024,1099.0,
".Amador County, California",2020,40584.0,
".Amador County, California",2021,41245.0,
".Amador County, California",2022,41486.0,
".Amador County, California",2023,41798.0,
".Amador County, California",2024,42026.0,
".Butte County, California",2020,210222.0,
".Butte County, California",2021,206351.0,
".Butte County, California",2022,207384.0,
".Butte County, California",2023,207354.0,
".Butte County, California",2024,208334.0,
".Calaveras County, California",2020,45350.0,
".Calaveras County, California",2021,46262.0,
".Calaveras County, California",2022,46544.0,
".Calaveras County, California",2023,46580.0,
".Calaveras County, California",2024,46505.0,
".Colusa County, California",2020,21868.0,
".Colusa County, California",2021,21931.0,
".Colusa County, California",2022,21952.0,
".Colusa County, California",2023,22093.0,
".Colusa County, California",2024,22074.0,
".Contra Costa County, California",2020,1166165.0,
".Contra Costa County, California",2021,1163813.0,
".Contra Costa County, California",2022,1160296.0,
".Contra Costa County, California",2023,1162179.0,
".Contra Costa County, California",2024,1172607.0,
".Del Norte County, California",2020,27616.0,
".Del Norte County, California",2021,27581.0,
".Del Norte County, California",2022,26758.0,
".Del Norte County, California",2023,26571.0,
".Del Norte County, California",2024,27009.0,
".El Dorado County, California",2020,191250.0,
".El Dorado County, California",2021,193724.0,
".El Dorado County, California",2022,193071.0,
".El Dorado County, California",2023,192440.0,
".El Dorado County, California",2024,192823.0,
".Fresno County, California",2020,1009613.0,
".Fresno County, California",2021,1012879.0,
".Fresno County, California",2022,1017107.0,
".Fresno County, California",2023,1019899.0,
".Fresno County, California",2024,1024125.0,
".Glenn County, California",2020,28889.0,
".Glenn County, California",2021,28714.0,
".Glenn County, California",2022,28371.0,
".Glenn County, California",2023,28190.0,
".Glenn County, California",2024,28304.0,
".Humboldt County, California",2020,136324.0,
".Humboldt County, California",2021,134978.0,
".Humboldt County, California",2022,135013.0,
".Humboldt County, California",2023,134009.0,
".Humboldt County, California",2024,132380.0,
".Imperial County, California",2020,179730.0,
".Imperial County, California",2021,179206.0,
".Imperial County, California",2022,179767.0,
".Imperial County, California",2023,180585.0,
".Imperial County, California",2024,181724.0,
".Inyo County, California",2020,18999.0,
".Inyo County, California",2021,18920.0,
".Inyo County, California",2022,18745.0,
".Inyo County, California",2023,18548.0,
".Inyo County, California",2024,18485.0,
".Kern County, California",2020,906124.0,
".Kern County, California",2021,912782.0,
".Kern County, California",2022,917293.0,
".Kern County, California",2023,916646.0,
".Kern County, California",2024,922529.0,
".Kings County, California",2020,152797.0,
".Kings County, California",2021,152724.0,
".Kings County, California",2022,152776.0,
".Kings County, California",2023,153281.0,
".Kings County, California",2024,154913.0,
".Lake County, California",2020,68200.0,
".Lake County, California",2021,68623.0,
".Lake County, California",2022,68239.0,
".Lake County, California",2023,67934.0,
".Lake County, California",2024,67764.0,
".Lassen County, California",2020,32319.0,
".Lassen County, California",2021,31884.0,
".Lassen County, California",2022,30401.0,
".Lassen County, California",2023,28838.0,
".Lassen County, California",2024,28340.0,
".Los Angeles County, California",2020,9996634.0,
".Los Angeles County, California",2021,9809239.0,
".Los Angeles County, California",2022,9748447.0,
".Los Angeles County, California",2023,9731837.0,
".Los Angeles County, California",2024,9757179.0,
".Madera County, California",2020,156434.0,
".Madera County, California",2021,159019.0,
".Madera County, California",2022,160414.0,
".Madera County, California",2023,163402.0,
".Madera County, California",2024,165432.0,
".Marin County, California",2020,261341.0,
".Marin County, California",2021,259254.0,
".Marin County, California",2022,257143.0,
".Marin County, California",2023,255706.0,
".Marin County, California",2024,256400.0,
".Mariposa County, California",2020,17133.0,
".Mariposa County, California",2021,17136.0,
".Mariposa County, California",2022,17095.0,
".Mariposa County, California",2023,16996.0,
".Mariposa County, California",2024,17048.0,
".Mendocino County, California",2020,91362.0,
".Mendocino County, California",2021,91303.0,
".Mendocino County, California",2022,90027.0,
".Mendocino County, California",2023,89354.0,
".Mendocino County, California",2024,89175.0,
".Merced County, California",2020,282963.0,
".Merced County, California",2021,284834.0,
".Merced County, California",2022,292034.0,
".Merced County, California",2023,294402.0,
".Merced County, California",2024,296774.0,
".Modoc County, California",2020,8677.0,
".Modoc County, California",2021,8640.0,
".Modoc County, California",2022,8625.0,
".Modoc County, California",2023,8566.0,
".Modoc County, California",2024,8491.0,
".Mono County, California",2020,13225.0,
".Mono County, California",2021,13263.0,
".Mono County, California",2022,13055.0,
".Mono County, California",2023,13207.0,
".Mono County, California",2024,12991.0,
".Monterey County, California",2020,440506.0,
".Monterey County, California",2021,439245.0,
".Monterey County, California",2022,436427.0,
".Monterey County, California",2023,435637.0,
".Monterey County, California",2024,436251.0,
".Napa County, California",2020,137465.0,
".Napa County, California",2021,136219.0,
".Napa County, California",2022,134492.0,
".Napa County, California",2023,133444.0,
".Napa County, California",2024,132727.0,
".Nevada County, California",2020,102267.0,
".Nevada County, California",2021,103499.0,
".Nevada County, California",2022,102356.0,
".Nevada County, California",2023,102086.0,
".Nevada County, California",2024,102195.0,
".Orange County, California",2020,3186261.0,
".Orange County, California",2021,3159351.0,
".Orange County, California",2022,3158489.0,
".Orange County, California",2023,3154563.0,
".Orange County, California",2024,3170435.0,
".Placer County, California",2020,405951.0,
".Placer County, California",2021,412968.0,
".Placer County, California",2022,418439.0,
".Placer County, California",2023,424599.0,
".Placer County, California",2024,433822.0,
".Plumas County, California",2020,19761.0,
".Plumas County, California",2021,19965.0,
".Plumas County, California",2022,19433.0,
".Plumas County, California",2023,19120.0,
".Plumas County, California",2024,18834.0,
".Riverside County, California",2020,2424663.0,
".Riverside County, California",2021,2455225.0,
".Riverside County, California",2022,2479628.0,
".Riverside County, California",2023,2503549.0,
".Riverside County, California",2024,2529933.0,
".Sacramento County, California",2020,1586727.0,
".Sacramento County, California",2021,1588824.0,
".Sacramento County, California",2022,1588743.0,
".Sacramento County, California",2023,1594506.0,
".Sacramento County, California",2024,1611231.0,
".San Benito County, California",2020,64533.0,
".San Benito County, California",2021,66703.0,
".San Benito County, California",2022,67715.0,
".San Benito County, California",2023,68341.0,
".San Benito County, California",2024,69159.0,
".San Bernardino County, California",2020,2183526.0,
".San Bernardino County, California",2021,2190877.0,
".San Bernardino County, California",2022,2196029.0,
".San Bernardino County, California",2023,2200805.0,
".San Bernardino County, California",2024,2214281.0,
".San Diego County, California",2020,3301182.0,
".San Diego County, California",2021,3274244.0,
".San Diego County, California",2022,3283755.0,
".San Diego County, California",2023,3285890.0,
".San Diego County, California",2024,3298799.0,
".San Francisco County, California",2020,874826.0,
".San Francisco County, California",2021,815498.0,
".San Francisco County, California",2022,814176.0,
".San Francisco County, California",2023,819151.0,
".San Francisco County, California",2024,827526.0,
".San Joaquin County, California",2020,780676.0,
".San Joaquin County, California",2021,788096.0,
".San Joaquin County, California",2022,795880.0,
".San Joaquin County, California",2023,805909.0,
".San Joaquin County, California",2024,816108.0,
".San Luis Obispo County, California",2020,281924.0,
".San Luis Obispo County, California",2021,279468.0,
".San Luis Obispo County, California",2022,282535.0,
".San Luis Obispo County, California",2023,282007.0,
".San Luis Obispo County, California",2024,281843.0,
".San Mateo County, California",2020,762727.0,
".San Mateo County, California",2021,739330.0,
".San Mateo County, California",2022,732485.0,
".San Mateo County, California",2023,734267.0,
".San Mateo County, California",2024,742893.0,
".Santa Barbara County, California",2020,448083.0,
".Santa Barbara County, California",2021,437117.0,
".Santa Barbara County, California",2022,445286.0,
".Santa Barbara County, California",2023,443521.0,
".Santa Barbara County, California",2024,444500.0,
".Santa Clara County, California",2020,1924802.0,
".Santa Clara County, California",2021,1878320.0,
".Santa Clara County, California",2022,1883653.0,
".Santa Clara County, California",2023,1897137.0,
".Santa Clara County, California",2024,1926325.0,
".Santa Cruz County, California",2020,271768.0,
".Santa Cruz County, California",2021,260904.0,
".Santa Cruz County, California",2022,265851.0,
".Santa Cruz County, California",2023,263699.0,
".Santa Cruz County, California",2024,262406.0,
".Shasta County, California",2020,182190.0,
".Shasta County, California",2021,182243.0,
".Shasta County, California",2022,180972.0,
".Shasta County, California",2023,180656.0,
".Shasta County, California",2024,181121.0,
".Sierra County, California",2020,3229.0,
".Sierra County, California",2021,3298.0,
".Sierra County, California",2022,3215.0,
".Sierra County, California",2023,3180.0,
".Sierra County, California",2024,3113.0,
".Siskiyou County, California",2020,43999.0,
".Siskiyou County, California",2021,44144.0,
".Siskiyou County, California",2022,43746.0,
".Siskiyou County, California",2023,42941.0,
".Siskiyou County, California",2024,42498.0,
".Solano County, California",2020,452887.0,
".Solano County, California",2021,450819.0,
".Solano County, California",2022,449724.0,
".Solano County, California",2023,451060.0,
".Solano County, California",2024,455101.0,
".Sonoma County, California",2020,488501.0,
".Sonoma County, California",2021,484561.0,
".Sonoma County, California",2022,483398.0,
".Sonoma County, California",2023,483366.0,
".Sonoma County, California",2024,485375.0,
".Stanislaus County, California",2020,553710.0,
".Stanislaus County, California",2021,552939.0,
".Stanislaus County, California",2022,552410.0,
".Stanislaus County, California",2023,553921.0,
".Stanislaus County, California",2024,556972.0,
".Sutter County, California",2020,99479.0,
".Sutter County, California",2021,99121.0,
".Sutter County, California",2022,98682.0,
".Sutter County, California",2023,98457.0,
".Sutter County, California",2024,98545.0,
".Tehama County, California",2020,65690.0,
".Tehama County, California",2021,65467.0,
".Tehama County, California",2022,65269.0,
".Tehama County, California",2023,64959.0,
".Tehama County, California",2024,64451.0,
".Trinity County, California",2020,16095.0,
".Trinity County, California",2021,16102.0,
".Trinity County, California",2022,15777.0,
".Trinity County, California",2023,15684.0,
".Trinity County, California",2024,15642.0,
".Tulare County, California",2020,473944.0,
".Tulare County, California",2021,476939.0,
".Tulare County, California",2022,478288.0,
".Tulare County, California",2023,480747.0,
".Tulare County, California",2024,483546.0,
".Tuolumne County, California",2020,55397.0,
".Tuolumne County, California",2021,55126.0,
".Tuolumne County, California",2022,53951.0,
".Tuolumne County, California",2023,54123.0,
".Tuolumne County, California",2024,53893.0,
".Ventura County, California",2020,843808.0,
